candidate_id,iteration,reference_cluster,matched_resample_cluster,jaccard
R0_STANDARDIZED__GMM_DIAG__K2,186,0,0,0.6851851851851852
R0_STANDARDIZED__GMM_DIAG__K2,186,1,1,0.39285714285714285
R0_STANDARDIZED__GMM_DIAG__K2,187,0,0,0.9821428571428571
R0_STANDARDIZED__GMM_DIAG__K2,187,1,1,0.9
R0_STANDARDIZED__GMM_DIAG__K2,188,0,1,0.6724137931034483
R0_STANDARDIZED__GMM_DIAG__K2,188,1,0,0.2692307692307692
R0_STANDARDIZED__GMM_DIAG__K2,189,0,0,0.42857142857142855
R0_STANDARDIZED__GMM_DIAG__K2,189,1,1,0.21951219512195122
R0_STANDARDIZED__GMM_DIAG__K2,190,0,1,0.5576923076923077
R0_STANDARDIZED__GMM_DIAG__K2,190,1,0,0.3611111111111111
R0_STANDARDIZED__GMM_DIAG__K2,191,0,0,1.0
R0_STANDARDIZED__GMM_DIAG__K2,191,1,1,1.0
R0_STANDARDIZED__GMM_DIAG__K2,192,0,0,1.0
R0_STANDARDIZED__GMM_DIAG__K2,192,1,1,1.0
R0_STANDARDIZED__GMM_DIAG__K2,193,0,0,1.0
R0_STANDARDIZED__GMM_DIAG__K2,193,1,1,1.0
R0_STANDARDIZED__GMM_DIAG__K2,194,0,1,0.6981132075471698
R0_STANDARDIZED__GMM_DIAG__K2,194,1,0,0.42857142857142855
R0_STANDARDIZED__GMM_DIAG__K2,195,0,0,0.9814814814814815
R0_STANDARDIZED__GMM_DIAG__K2,195,1,1,0.9166666666666666
R0_STANDARDIZED__GMM_DIAG__K2,196,0,0,1.0
R0_STANDARDIZED__GMM_DIAG__K2,196,1,1,1.0
R0_STANDARDIZED__GMM_DIAG__K2,197,0,0,0.7090909090909091
R0_STANDARDIZED__GMM_DIAG__K2,197,1,1,0.38461538461538464
R0_STANDARDIZED__GMM_DIAG__K2,198,0,0,1.0
R0_STANDARDIZED__GMM_DIAG__K2,198,1,1,1.0
R0_STANDARDIZED__GMM_DIAG__K2,199,0,0,0.7307692307692307
R0_STANDARDIZED__GMM_DIAG__K2,199,1,1,0.48148148148148145
R0_STANDARDIZED__GMM_DIAG__K2,200,0,1,0.7454545454545455
R0_STANDARDIZED__GMM_DIAG__K2,200,1,0,0.4166666666666667
R0_STANDARDIZED__GMM_DIAG__K2,201,0,0,1.0
R0_STANDARDIZED__GMM_DIAG__K2,201,1,1,1.0
R0_STANDARDIZED__GMM_DIAG__K2,202,0,0,0.6785714285714286
R0_STANDARDIZED__GMM_DIAG__K2,202,1,1,0.3333333333333333
R0_STANDARDIZED__GMM_DIAG__K2,203,0,1,1.0
R0_STANDARDIZED__GMM_DIAG__K2,203,1,0,1.0
R0_STANDARDIZED__GMM_DIAG__K2,204,0,0,0.7272727272727273
R0_STANDARDIZED__GMM_DIAG__K2,204,1,1,0.4
R0_STANDARDIZED__GMM_DIAG__K2,205,0,1,0.7142857142857143
R0_STANDARDIZED__GMM_DIAG__K2,205,1,0,0.36
R0_STANDARDIZED__GMM_DIAG__K2,206,0,0,0.6851851851851852
R0_STANDARDIZED__GMM_DIAG__K2,206,1,1,0.39285714285714285
R0_STANDARDIZED__GMM_DIAG__K2,207,0,1,1.0
R0_STANDARDIZED__GMM_DIAG__K2,207,1,0,1.0
R0_STANDARDIZED__GMM_DIAG__K2,208,0,1,0.7272727272727273
R0_STANDARDIZED__GMM_DIAG__K2,208,1,0,0.4
R0_STANDARDIZED__GMM_DIAG__K2,209,0,0,0.6
R0_STANDARDIZED__GMM_DIAG__K2,209,1,1,0.0
R0_STANDARDIZED__GMM_DIAG__K2,210,0,0,0.5660377358490566
R0_STANDARDIZED__GMM_DIAG__K2,210,1,1,0.34285714285714286
R0_STANDARDIZED__GMM_DIAG__K2,211,0,1,0.6226415094339622
R0_STANDARDIZED__GMM_DIAG__K2,211,1,0,0.375
R0_STANDARDIZED__GMM_DIAG__K2,212,0,1,0.7090909090909091
R0_STANDARDIZED__GMM_DIAG__K2,212,1,0,0.38461538461538464
R0_STANDARDIZED__GMM_DIAG__K2,213,0,1,1.0
R0_STANDARDIZED__GMM_DIAG__K2,213,1,0,1.0
R0_STANDARDIZED__GMM_DIAG__K2,214,0,0,0.6964285714285714
R0_STANDARDIZED__GMM_DIAG__K2,214,1,1,0.34615384615384615
R0_STANDARDIZED__GMM_DIAG__K2,215,0,1,0.7547169811320755
R0_STANDARDIZED__GMM_DIAG__K2,215,1,0,0.48
R0_STANDARDIZED__GMM_DIAG__K2,216,0,0,0.7272727272727273
R0_STANDARDIZED__GMM_DIAG__K2,216,1,1,0.4
R0_STANDARDIZED__GMM_DIAG__K2,217,0,0,0.9811320754716981
R0_STANDARDIZED__GMM_DIAG__K2,217,1,1,0.9230769230769231
R0_STANDARDIZED__GMM_DIAG__K2,218,0,0,1.0
R0_STANDARDIZED__GMM_DIAG__K2,218,1,1,1.0
R0_STANDARDIZED__GMM_DIAG__K2,219,0,0,1.0
R0_STANDARDIZED__GMM_DIAG__K2,219,1,1,1.0
R0_STANDARDIZED__GMM_DIAG__K2,220,0,0,1.0
R0_STANDARDIZED__GMM_DIAG__K2,220,1,1,1.0
R0_STANDARDIZED__GMM_DIAG__K2,221,0,0,1.0
R0_STANDARDIZED__GMM_DIAG__K2,221,1,1,1.0
R0_STANDARDIZED__GMM_DIAG__K2,222,0,1,0.4074074074074074
R0_STANDARDIZED__GMM_DIAG__K2,222,1,0,0.2558139534883721
R0_STANDARDIZED__GMM_DIAG__K2,223,0,1,0.6153846153846154
R0_STANDARDIZED__GMM_DIAG__K2,223,1,0,0.0
R0_STANDARDIZED__GMM_DIAG__K2,224,0,0,1.0
R0_STANDARDIZED__GMM_DIAG__K2,224,1,1,1.0
R0_STANDARDIZED__GMM_DIAG__K2,225,0,0,1.0
R0_STANDARDIZED__GMM_DIAG__K2,225,1,1,1.0
R0_STANDARDIZED__GMM_DIAG__K2,226,0,0,0.9818181818181818
R0_STANDARDIZED__GMM_DIAG__K2,226,1,1,0.9090909090909091
R0_STANDARDIZED__GMM_DIAG__K2,227,0,0,0.7358490566037735
R0_STANDARDIZED__GMM_DIAG__K2,227,1,1,0.46153846153846156
R0_STANDARDIZED__GMM_DIAG__K2,228,0,0,0.9814814814814815
R0_STANDARDIZED__GMM_DIAG__K2,228,1,1,0.9166666666666666
R0_STANDARDIZED__GMM_DIAG__K2,229,0,1,0.7037037037037037
R0_STANDARDIZED__GMM_DIAG__K2,229,1,0,0.4074074074074074
R0_STANDARDIZED__GMM_DIAG__K2,230,0,1,0.9814814814814815
R0_STANDARDIZED__GMM_DIAG__K2,230,1,0,0.9166666666666666
R0_STANDARDIZED__GMM_DIAG__K2,231,0,0,0.5454545454545454
R0_STANDARDIZED__GMM_DIAG__K2,231,1,1,0.2857142857142857
R0_STANDARDIZED__GMM_DIAG__K2,232,0,0,0.7254901960784313
R0_STANDARDIZED__GMM_DIAG__K2,232,1,1,0.5
R0_STANDARDIZED__GMM_DIAG__K2,233,0,0,0.5636363636363636
R0_STANDARDIZED__GMM_DIAG__K2,233,1,1,0.29411764705882354
R0_STANDARDIZED__GMM_DIAG__K2,234,0,1,1.0
R0_STANDARDIZED__GMM_DIAG__K2,234,1,0,1.0
R0_STANDARDIZED__GMM_DIAG__K2,235,0,1,0.7090909090909091
R0_STANDARDIZED__GMM_DIAG__K2,235,1,0,0.38461538461538464
R0_STANDARDIZED__GMM_DIAG__K2,236,0,1,0.9814814814814815
R0_STANDARDIZED__GMM_DIAG__K2,236,1,0,0.9166666666666666
R0_STANDARDIZED__GMM_DIAG__K2,237,0,1,1.0
R0_STANDARDIZED__GMM_DIAG__K2,237,1,0,1.0
R0_STANDARDIZED__GMM_DIAG__K2,238,0,0,0.7547169811320755
R0_STANDARDIZED__GMM_DIAG__K2,238,1,1,0.48
R0_STANDARDIZED__GMM_DIAG__K2,239,0,1,1.0
R0_STANDARDIZED__GMM_DIAG__K2,239,1,0,1.0
R0_STANDARDIZED__GMM_DIAG__K2,240,0,0,0.7272727272727273
R0_STANDARDIZED__GMM_DIAG__K2,240,1,1,0.4
R0_STANDARDIZED__GMM_DIAG__K2,241,0,1,1.0
R0_STANDARDIZED__GMM_DIAG__K2,241,1,0,1.0
R0_STANDARDIZED__GMM_DIAG__K2,242,0,0,0.7037037037037037
R0_STANDARDIZED__GMM_DIAG__K2,242,1,1,0.4074074074074074
R0_STANDARDIZED__GMM_DIAG__K2,243,0,0,0.6666666666666666
R0_STANDARDIZED__GMM_DIAG__K2,243,1,1,0.3793103448275862
R0_STANDARDIZED__GMM_DIAG__K2,244,0,0,0.7735849056603774
R0_STANDARDIZED__GMM_DIAG__K2,244,1,1,0.5
R0_STANDARDIZED__GMM_DIAG__K2,245,0,1,0.9821428571428571
R0_STANDARDIZED__GMM_DIAG__K2,245,1,0,0.9
R0_STANDARDIZED__GMM_DIAG__K2,246,0,1,0.39622641509433965
R0_STANDARDIZED__GMM_DIAG__K2,246,1,0,0.2727272727272727
R0_STANDARDIZED__GMM_DIAG__K2,247,0,0,0.7037037037037037
R0_STANDARDIZED__GMM_DIAG__K2,247,1,1,0.4074074074074074
R0_STANDARDIZED__GMM_DIAG__K2,248,0,1,0.38461538461538464
R0_STANDARDIZED__GMM_DIAG__K2,248,1,0,0.28888888888888886
R0_STANDARDIZED__GMM_DIAG__K2,249,0,0,1.0
R0_STANDARDIZED__GMM_DIAG__K2,249,1,1,1.0
R0_STANDARDIZED__GMM_DIAG__K2,250,0,1,0.7222222222222222
R0_STANDARDIZED__GMM_DIAG__K2,250,1,0,0.4230769230769231
R0_STANDARDIZED__GMM_DIAG__K2,251,0,1,0.7358490566037735
R0_STANDARDIZED__GMM_DIAG__K2,251,1,0,0.46153846153846156
R0_STANDARDIZED__GMM_DIAG__K2,252,0,0,0.6981132075471698
R0_STANDARDIZED__GMM_DIAG__K2,252,1,1,0.42857142857142855
R0_STANDARDIZED__GMM_DIAG__K2,253,0,1,1.0
R0_STANDARDIZED__GMM_DIAG__K2,253,1,0,1.0
R0_STANDARDIZED__GMM_DIAG__K2,254,0,1,0.4230769230769231
R0_STANDARDIZED__GMM_DIAG__K2,254,1,0,0.3023255813953488
R0_STANDARDIZED__GMM_DIAG__K2,255,0,0,1.0
R0_STANDARDIZED__GMM_DIAG__K2,255,1,1,1.0
R0_STANDARDIZED__GMM_DIAG__K2,256,0,0,1.0
R0_STANDARDIZED__GMM_DIAG__K2,256,1,1,1.0
R0_STANDARDIZED__GMM_DIAG__K2,257,0,1,1.0
R0_STANDARDIZED__GMM_DIAG__K2,257,1,0,1.0
R0_STANDARDIZED__GMM_DIAG__K2,258,0,1,1.0
R0_STANDARDIZED__GMM_DIAG__K2,258,1,0,1.0
R0_STANDARDIZED__GMM_DIAG__K2,259,0,0,1.0
R0_STANDARDIZED__GMM_DIAG__K2,259,1,1,1.0
R0_STANDARDIZED__GMM_DIAG__K2,260,0,1,0.9811320754716981
R0_STANDARDIZED__GMM_DIAG__K2,260,1,0,0.9230769230769231
R0_STANDARDIZED__GMM_DIAG__K2,261,0,1,0.9814814814814815
R0_STANDARDIZED__GMM_DIAG__K2,261,1,0,0.9166666666666666
R0_STANDARDIZED__GMM_DIAG__K2,262,0,0,0.6964285714285714
R0_STANDARDIZED__GMM_DIAG__K2,262,1,1,0.34615384615384615
R0_STANDARDIZED__GMM_DIAG__K2,263,0,1,1.0
R0_STANDARDIZED__GMM_DIAG__K2,263,1,0,1.0
R0_STANDARDIZED__GMM_DIAG__K2,264,0,0,1.0
R0_STANDARDIZED__GMM_DIAG__K2,264,1,1,1.0
R0_STANDARDIZED__GMM_DIAG__K2,265,0,0,0.9818181818181818
R0_STANDARDIZED__GMM_DIAG__K2,265,1,1,0.9090909090909091
R0_STANDARDIZED__GMM_DIAG__K2,266,0,1,0.7037037037037037
R0_STANDARDIZED__GMM_DIAG__K2,266,1,0,0.4074074074074074
R0_STANDARDIZED__GMM_DIAG__K2,267,0,0,0.9807692307692307
R0_STANDARDIZED__GMM_DIAG__K2,267,1,1,0.9285714285714286
R0_STANDARDIZED__GMM_DIAG__K2,268,0,0,1.0
R0_STANDARDIZED__GMM_DIAG__K2,268,1,1,1.0
R0_STANDARDIZED__GMM_DIAG__K2,269,0,0,0.9814814814814815
R0_STANDARDIZED__GMM_DIAG__K2,269,1,1,0.9166666666666666
R0_STANDARDIZED__GMM_DIAG__K2,270,0,1,1.0
R0_STANDARDIZED__GMM_DIAG__K2,270,1,0,1.0
R0_STANDARDIZED__GMM_DIAG__K2,271,0,0,0.9622641509433962
R0_STANDARDIZED__GMM_DIAG__K2,271,1,1,0.8571428571428571
R0_STANDARDIZED__GMM_DIAG__K2,272,0,0,0.6727272727272727
R0_STANDARDIZED__GMM_DIAG__K2,272,1,1,0.35714285714285715
R0_STANDARDIZED__GMM_DIAG__K2,273,0,1,0.6909090909090909
R0_STANDARDIZED__GMM_DIAG__K2,273,1,0,0.37037037037037035
R0_STANDARDIZED__GMM_DIAG__K2,274,0,0,0.9814814814814815
R0_STANDARDIZED__GMM_DIAG__K2,274,1,1,0.9166666666666666
R0_STANDARDIZED__GMM_DIAG__K2,275,0,1,1.0
R0_STANDARDIZED__GMM_DIAG__K2,275,1,0,1.0
R0_STANDARDIZED__GMM_DIAG__K2,276,0,0,0.6964285714285714
R0_STANDARDIZED__GMM_DIAG__K2,276,1,1,0.34615384615384615
R0_STANDARDIZED__GMM_DIAG__K2,277,0,1,1.0
R0_STANDARDIZED__GMM_DIAG__K2,277,1,0,1.0
R0_STANDARDIZED__GMM_DIAG__K2,278,0,1,0.7090909090909091
R0_STANDARDIZED__GMM_DIAG__K2,278,1,0,0.38461538461538464
R0_STANDARDIZED__GMM_DIAG__K2,279,0,0,0.6792452830188679
R0_STANDARDIZED__GMM_DIAG__K2,279,1,1,0.41379310344827586
R0_STANDARDIZED__GMM_DIAG__K2,280,0,1,0.7037037037037037
R0_STANDARDIZED__GMM_DIAG__K2,280,1,0,0.4074074074074074
R0_STANDARDIZED__GMM_DIAG__K2,281,0,1,0.6851851851851852
R0_STANDARDIZED__GMM_DIAG__K2,281,1,0,0.39285714285714285
R0_STANDARDIZED__GMM_DIAG__K2,282,0,0,1.0
R0_STANDARDIZED__GMM_DIAG__K2,282,1,1,1.0
R0_STANDARDIZED__GMM_DIAG__K2,283,0,1,0.9818181818181818
R0_STANDARDIZED__GMM_DIAG__K2,283,1,0,0.9090909090909091
R0_STANDARDIZED__GMM_DIAG__K2,284,0,0,0.6307692307692307
R0_STANDARDIZED__GMM_DIAG__K2,284,1,1,0.0
R0_STANDARDIZED__GMM_DIAG__K2,285,0,0,1.0
R0_STANDARDIZED__GMM_DIAG__K2,285,1,1,1.0
R0_STANDARDIZED__GMM_DIAG__K2,286,0,0,0.6964285714285714
R0_STANDARDIZED__GMM_DIAG__K2,286,1,1,0.34615384615384615
R0_STANDARDIZED__GMM_DIAG__K2,287,0,0,0.9454545454545454
R0_STANDARDIZED__GMM_DIAG__K2,287,1,1,0.7692307692307693
R0_STANDARDIZED__GMM_DIAG__K2,288,0,0,1.0
R0_STANDARDIZED__GMM_DIAG__K2,288,1,1,1.0
R0_STANDARDIZED__GMM_DIAG__K2,289,0,1,0.6727272727272727
R0_STANDARDIZED__GMM_DIAG__K2,289,1,0,0.35714285714285715
R0_STANDARDIZED__GMM_DIAG__K2,290,0,0,0.9814814814814815
R0_STANDARDIZED__GMM_DIAG__K2,290,1,1,0.9166666666666666
R0_STANDARDIZED__GMM_DIAG__K2,291,0,0,0.7272727272727273
R0_STANDARDIZED__GMM_DIAG__K2,291,1,1,0.4
R0_STANDARDIZED__GMM_DIAG__K2,292,0,0,0.6909090909090909
R0_STANDARDIZED__GMM_DIAG__K2,292,1,1,0.37037037037037035
R0_STANDARDIZED__GMM_DIAG__K2,293,0,0,1.0
R0_STANDARDIZED__GMM_DIAG__K2,293,1,1,1.0
R0_STANDARDIZED__GMM_DIAG__K2,294,0,1,0.6153846153846154
R0_STANDARDIZED__GMM_DIAG__K2,294,1,0,0.0
R0_STANDARDIZED__GMM_DIAG__K2,295,0,1,0.4576271186440678
R0_STANDARDIZED__GMM_DIAG__K2,295,1,0,0.15789473684210525
R0_STANDARDIZED__GMM_DIAG__K2,296,0,1,1.0
R0_STANDARDIZED__GMM_DIAG__K2,296,1,0,1.0
R0_STANDARDIZED__GMM_DIAG__K2,297,0,1,0.5818181818181818
R0_STANDARDIZED__GMM_DIAG__K2,297,1,0,0.30303030303030304
R0_STANDARDIZED__GMM_DIAG__K2,298,0,0,0.7454545454545455
R0_STANDARDIZED__GMM_DIAG__K2,298,1,1,0.4166666666666667
R0_STANDARDIZED__GMM_DIAG__K2,299,0,1,1.0
R0_STANDARDIZED__GMM_DIAG__K2,299,1,0,1.0
R0_STANDARDIZED__GMM_DIAG__K2,300,0,0,0.6140350877192983
R0_STANDARDIZED__GMM_DIAG__K2,300,1,1,0.26666666666666666
R0_STANDARDIZED__GMM_DIAG__K2,301,0,0,0.41818181818181815
R0_STANDARDIZED__GMM_DIAG__K2,301,1,1,0.23809523809523808
R0_STANDARDIZED__GMM_DIAG__K2,302,0,1,1.0
R0_STANDARDIZED__GMM_DIAG__K2,302,1,0,1.0
R0_STANDARDIZED__GMM_DIAG__K2,303,0,0,1.0
R0_STANDARDIZED__GMM_DIAG__K2,303,1,1,1.0
R0_STANDARDIZED__GMM_DIAG__K2,304,0,0,1.0
R0_STANDARDIZED__GMM_DIAG__K2,304,1,1,1.0
R0_STANDARDIZED__GMM_DIAG__K2,305,0,0,1.0
R0_STANDARDIZED__GMM_DIAG__K2,305,1,1,1.0
R0_STANDARDIZED__GMM_DIAG__K2,306,0,0,1.0
R0_STANDARDIZED__GMM_DIAG__K2,306,1,1,1.0
R0_STANDARDIZED__GMM_DIAG__K2,307,0,0,1.0
R0_STANDARDIZED__GMM_DIAG__K2,307,1,1,1.0
R0_STANDARDIZED__GMM_DIAG__K2,308,0,1,0.7169811320754716
R0_STANDARDIZED__GMM_DIAG__K2,308,1,0,0.4444444444444444
R0_STANDARDIZED__GMM_DIAG__K2,309,0,1,0.9814814814814815
R0_STANDARDIZED__GMM_DIAG__K2,309,1,0,0.9166666666666666
R0_STANDARDIZED__GMM_DIAG__K2,310,0,1,0.9433962264150944
R0_STANDARDIZED__GMM_DIAG__K2,310,1,0,0.8
R0_STANDARDIZED__GMM_DIAG__K2,311,0,1,0.3584905660377358
R0_STANDARDIZED__GMM_DIAG__K2,311,1,0,0.2608695652173913
R0_STANDARDIZED__GMM_DIAG__K2,312,0,0,0.6923076923076923
R0_STANDARDIZED__GMM_DIAG__K2,312,1,1,0.4482758620689655
R0_STANDARDIZED__GMM_DIAG__K2,313,0,0,0.7115384615384616
R0_STANDARDIZED__GMM_DIAG__K2,313,1,1,0.4642857142857143
R0_STANDARDIZED__GMM_DIAG__K2,314,0,1,0.5454545454545454
R0_STANDARDIZED__GMM_DIAG__K2,314,1,0,0.2857142857142857
R0_STANDARDIZED__GMM_DIAG__K2,315,0,1,0.5
R0_STANDARDIZED__GMM_DIAG__K2,315,1,0,0.2894736842105263
R0_STANDARDIZED__GMM_DIAG__K2,316,0,0,0.9821428571428571
R0_STANDARDIZED__GMM_DIAG__K2,316,1,1,0.9
R0_STANDARDIZED__GMM_DIAG__K2,317,0,0,0.9818181818181818
R0_STANDARDIZED__GMM_DIAG__K2,317,1,1,0.9090909090909091
R0_STANDARDIZED__GMM_DIAG__K2,318,0,1,1.0
R0_STANDARDIZED__GMM_DIAG__K2,318,1,0,1.0
R0_STANDARDIZED__GMM_DIAG__K2,319,0,0,1.0
R0_STANDARDIZED__GMM_DIAG__K2,319,1,1,1.0
R0_STANDARDIZED__GMM_DIAG__K2,320,0,0,0.6851851851851852
R0_STANDARDIZED__GMM_DIAG__K2,320,1,1,0.39285714285714285
R0_STANDARDIZED__GMM_DIAG__K2,321,0,0,1.0
R0_STANDARDIZED__GMM_DIAG__K2,321,1,1,1.0
R0_STANDARDIZED__GMM_DIAG__K2,322,0,0,1.0
R0_STANDARDIZED__GMM_DIAG__K2,322,1,1,1.0
R0_STANDARDIZED__GMM_DIAG__K2,323,0,1,0.7222222222222222
R0_STANDARDIZED__GMM_DIAG__K2,323,1,0,0.4230769230769231
R0_STANDARDIZED__GMM_DIAG__K2,324,0,0,1.0
R0_STANDARDIZED__GMM_DIAG__K2,324,1,1,1.0
R0_STANDARDIZED__GMM_DIAG__K2,325,0,0,0.9814814814814815
R0_STANDARDIZED__GMM_DIAG__K2,325,1,1,0.9166666666666666
R0_STANDARDIZED__GMM_DIAG__K2,326,0,0,0.9821428571428571
R0_STANDARDIZED__GMM_DIAG__K2,326,1,1,0.9
R0_STANDARDIZED__GMM_DIAG__K2,327,0,1,0.5094339622641509
R0_STANDARDIZED__GMM_DIAG__K2,327,1,0,0.3157894736842105
R0_STANDARDIZED__GMM_DIAG__K2,328,0,1,0.6461538461538462
R0_STANDARDIZED__GMM_DIAG__K2,328,1,0,0.0
R0_STANDARDIZED__GMM_DIAG__K2,329,0,1,1.0
R0_STANDARDIZED__GMM_DIAG__K2,329,1,0,1.0
R0_STANDARDIZED__GMM_DIAG__K2,330,0,0,0.7358490566037735
R0_STANDARDIZED__GMM_DIAG__K2,330,1,1,0.46153846153846156
R0_STANDARDIZED__GMM_DIAG__K2,331,0,1,0.35714285714285715
R0_STANDARDIZED__GMM_DIAG__K2,331,1,0,0.2
R0_STANDARDIZED__GMM_DIAG__K2,332,0,1,0.7272727272727273
R0_STANDARDIZED__GMM_DIAG__K2,332,1,0,0.4
R0_STANDARDIZED__GMM_DIAG__K2,333,0,0,1.0
R0_STANDARDIZED__GMM_DIAG__K2,333,1,1,1.0
R0_STANDARDIZED__GMM_DIAG__K2,334,0,1,1.0
R0_STANDARDIZED__GMM_DIAG__K2,334,1,0,1.0
R0_STANDARDIZED__GMM_DIAG__K2,335,0,0,1.0
R0_STANDARDIZED__GMM_DIAG__K2,335,1,1,1.0
R0_STANDARDIZED__GMM_DIAG__K2,336,0,0,0.9821428571428571
R0_STANDARDIZED__GMM_DIAG__K2,336,1,1,0.9
R0_STANDARDIZED__GMM_DIAG__K2,337,0,1,1.0
R0_STANDARDIZED__GMM_DIAG__K2,337,1,0,1.0
R0_STANDARDIZED__GMM_DIAG__K2,338,0,1,1.0
R0_STANDARDIZED__GMM_DIAG__K2,338,1,0,1.0
R0_STANDARDIZED__GMM_DIAG__K2,339,0,0,1.0
R0_STANDARDIZED__GMM_DIAG__K2,339,1,1,1.0
R0_STANDARDIZED__GMM_DIAG__K2,340,0,1,0.5454545454545454
R0_STANDARDIZED__GMM_DIAG__K2,340,1,0,0.2857142857142857
R0_STANDARDIZED__GMM_DIAG__K2,341,0,1,1.0
R0_STANDARDIZED__GMM_DIAG__K2,341,1,0,1.0
R0_STANDARDIZED__GMM_DIAG__K2,342,0,1,0.9433962264150944
R0_STANDARDIZED__GMM_DIAG__K2,342,1,0,0.8
R0_STANDARDIZED__GMM_DIAG__K2,343,0,1,0.3888888888888889
R0_STANDARDIZED__GMM_DIAG__K2,343,1,0,0.25
R0_STANDARDIZED__GMM_DIAG__K2,344,0,0,0.6909090909090909
R0_STANDARDIZED__GMM_DIAG__K2,344,1,1,0.37037037037037035
R0_STANDARDIZED__GMM_DIAG__K2,345,0,0,1.0
R0_STANDARDIZED__GMM_DIAG__K2,345,1,1,1.0
R0_STANDARDIZED__GMM_DIAG__K2,346,0,0,0.9454545454545454
R0_STANDARDIZED__GMM_DIAG__K2,346,1,1,0.7692307692307693
R0_STANDARDIZED__GMM_DIAG__K2,347,0,1,0.7142857142857143
R0_STANDARDIZED__GMM_DIAG__K2,347,1,0,0.36
R0_STANDARDIZED__GMM_DIAG__K2,348,0,1,1.0
R0_STANDARDIZED__GMM_DIAG__K2,348,1,0,1.0
R0_STANDARDIZED__GMM_DIAG__K2,349,0,0,0.7735849056603774
R0_STANDARDIZED__GMM_DIAG__K2,349,1,1,0.5
R0_STANDARDIZED__GMM_DIAG__K2,350,0,0,0.9629629629629629
R0_STANDARDIZED__GMM_DIAG__K2,350,1,1,0.8461538461538461
R0_STANDARDIZED__GMM_DIAG__K2,351,0,1,1.0
R0_STANDARDIZED__GMM_DIAG__K2,351,1,0,1.0
R0_STANDARDIZED__GMM_DIAG__K2,352,0,1,0.6842105263157895
R0_STANDARDIZED__GMM_DIAG__K2,352,1,0,0.3076923076923077
R0_STANDARDIZED__GMM_DIAG__K2,353,0,0,0.6727272727272727
R0_STANDARDIZED__GMM_DIAG__K2,353,1,1,0.35714285714285715
R0_STANDARDIZED__GMM_DIAG__K2,354,0,0,1.0
R0_STANDARDIZED__GMM_DIAG__K2,354,1,1,1.0
R0_STANDARDIZED__GMM_DIAG__K2,355,0,1,0.7090909090909091
R0_STANDARDIZED__GMM_DIAG__K2,355,1,0,0.38461538461538464
R0_STANDARDIZED__GMM_DIAG__K2,356,0,1,0.9818181818181818
R0_STANDARDIZED__GMM_DIAG__K2,356,1,0,0.9090909090909091
R0_STANDARDIZED__GMM_DIAG__K2,357,0,1,0.6727272727272727
R0_STANDARDIZED__GMM_DIAG__K2,357,1,0,0.35714285714285715
R0_STANDARDIZED__GMM_DIAG__K2,358,0,0,0.9814814814814815
R0_STANDARDIZED__GMM_DIAG__K2,358,1,1,0.9166666666666666
R0_STANDARDIZED__GMM_DIAG__K2,359,0,0,0.9814814814814815
R0_STANDARDIZED__GMM_DIAG__K2,359,1,1,0.9166666666666666
R0_STANDARDIZED__GMM_DIAG__K2,360,0,1,1.0
R0_STANDARDIZED__GMM_DIAG__K2,360,1,0,1.0
R0_STANDARDIZED__GMM_DIAG__K2,361,0,0,0.7407407407407407
R0_STANDARDIZED__GMM_DIAG__K2,361,1,1,0.44
R0_STANDARDIZED__GMM_DIAG__K2,362,0,1,0.9814814814814815
R0_STANDARDIZED__GMM_DIAG__K2,362,1,0,0.9166666666666666
R0_STANDARDIZED__GMM_DIAG__K2,363,0,1,1.0
R0_STANDARDIZED__GMM_DIAG__K2,363,1,0,1.0
R0_STANDARDIZED__GMM_DIAG__K2,364,0,1,0.4074074074074074
R0_STANDARDIZED__GMM_DIAG__K2,364,1,0,0.2558139534883721
R0_STANDARDIZED__GMM_DIAG__K2,365,0,1,1.0
R0_STANDARDIZED__GMM_DIAG__K2,365,1,0,1.0
R0_STANDARDIZED__GMM_DIAG__K2,366,0,0,0.7586206896551724
R0_STANDARDIZED__GMM_DIAG__K2,366,1,1,0.3333333333333333
R0_STANDARDIZED__GMM_DIAG__K2,367,0,1,1.0
R0_STANDARDIZED__GMM_DIAG__K2,367,1,0,1.0
R0_STANDARDIZED__GMM_DIAG__K2,368,0,1,1.0
R0_STANDARDIZED__GMM_DIAG__K2,368,1,0,1.0
R0_STANDARDIZED__GMM_DIAG__K2,369,0,1,1.0
R0_STANDARDIZED__GMM_DIAG__K2,369,1,0,1.0
R0_STANDARDIZED__GMM_DIAG__K2,370,0,0,1.0
R0_STANDARDIZED__GMM_DIAG__K2,370,1,1,1.0
R0_STANDARDIZED__GMM_DIAG__K2,371,0,0,0.7169811320754716
R0_STANDARDIZED__GMM_DIAG__K2,371,1,1,0.4444444444444444
R0_STANDARDIZED__GMM_DIAG__K2,372,0,1,1.0
R0_STANDARDIZED__GMM_DIAG__K2,372,1,0,1.0
R0_STANDARDIZED__GMM_DIAG__K2,373,0,1,0.9814814814814815
R0_STANDARDIZED__GMM_DIAG__K2,373,1,0,0.9166666666666666
R0_STANDARDIZED__GMM_DIAG__K2,374,0,1,0.9821428571428571
R0_STANDARDIZED__GMM_DIAG__K2,374,1,0,0.9
R0_STANDARDIZED__GMM_DIAG__K2,375,0,1,0.6909090909090909
