institution_id,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13
INST_064,1.6948823324461972,-0.5354587110355565,0.11444430756569957,-0.12560735197949924,1.8663702639110393,0.6715865824676687,-1.3481727063062425,0.472416066872523,0.3624561492081446,-0.1251090967387209,0.05753698562410387,0.21937224919652495,-0.19832796944899267
INST_065,3.940334916856445,0.6950368116857948,-0.035324770697344215,-1.100036825996923,-0.189282055038498,-0.11837523645324227,0.24409317657239968,-0.023245493093183908,0.16933881981534019,0.3038703551360756,-0.1884135717168337,0.0737514359149407,-0.0937558712709377
INST_066,1.6948823324461972,-0.5354587110355565,0.11444430756569957,-0.12560735197949924,1.8663702639110393,0.6715865824676687,-1.3481727063062425,0.472416066872523,0.3624561492081446,-0.1251090967387209,0.05753698562410387,0.21937224919652495,-0.19832796944899267
INST_067,0.17097716390820258,0.8409458169500145,-0.4632143085901259,0.42804085158793825,0.6248835796259816,-0.3691234849758903,0.6700716281631806,0.28460077580428844,-0.3429964032774276,0.3449624112401604,-0.07106532679238356,0.02042451244776902,-0.5219391278617874
INST_068,-1.110381999672073,1.957580557080856,-0.4767093452474119,0.014862735708484804,-0.0313129993604291,-0.2196024643459169,-0.1369211188057273,-0.34792005187663655,0.21107368384592556,0.04656663059868545,-0.1707368493119264,-0.021352216134443203,0.28406484485718386
INST_069,-2.074837616498412,-0.7955944186221103,-1.8822160242048052,1.1678894618502722,0.2786654088757727,0.22677876501107805,0.6072332006409901,-0.3839647230015313,-0.2613313799038728,-0.25465980762116613,0.2490139048682365,0.07372090153028539,-0.12219039066200542
INST_070,-1.3033535898529367,0.9197139375108606,-0.5185612887137546,1.303198253767903,-0.9248241931869532,2.493988071925664,-0.3235881916128865,0.319869808714364,-0.12496427705603165,0.3981466969353944,-0.7409373021675868,-0.29251579574271674,0.25168621739507196
INST_071,3.4151724788119013,-0.3497158016298658,-0.6590998985475602,0.1398214409615451,-0.8142637867366572,0.2931896424459061,0.00292365291262117,0.863854160933953,0.17155193367667115,-1.0845095854367048,-0.14420952468961137,-0.23121563603779807,-0.053364083685199425
INST_072,-3.3335055712834576,0.8797138951563627,-0.33704817545128135,0.2348706806713089,-1.920912455196927,-0.09756004782279326,1.7564987278680366,-0.0689697682929798,0.056956457999652904,0.30741214433790975,-0.12109386939267296,0.5222708442803476,0.18851238552807847
INST_073,1.1689559976408195,-0.05775082757608573,-1.9451868921070967,-1.2239286842500994,-0.9836045607904541,0.2634080029430153,0.49736842291723027,0.4789826402133312,-0.3410811773573841,-0.34434791037554596,-0.05698626035430332,-0.24482177288754786,0.0937101126032011
INST_074,5.5656885344186815,0.7214007064216286,1.1950734553509104,0.07809539381099681,-0.15725793221926365,-0.3602994183900561,-0.1510930852470825,-0.9447565693236254,-0.11366530921636452,0.07539250510911889,0.0007258659009992508,0.008616747435718379,0.07100484687588622
INST_075,-3.381561518053442,0.4248476306810188,1.8398723268292818,-0.4536425957514043,0.16341175012384904,0.3364270941375922,0.13074683449817429,-0.030913365690120584,0.24420449124080895,-0.1273221850403263,-0.33891443517892883,0.4535801399058353,-0.10603610711490415
INST_076,-1.5554729412293278,0.15930394909516252,-2.9938700717540643,0.20300966950667057,0.763725000350681,0.28240786418902425,0.18233640754957453,0.38406694436868516,0.10669680843691293,-0.2751126777205796,-0.2869748103426379,-0.2555611569740062,-0.315990434783455
INST_077,0.7106752105464502,-2.223314444083312,-0.5499558532983942,-0.3141646935714949,-0.6873970948561147,-0.7598436994698241,0.020980874276621337,0.1005761307174437,-0.2360524192883025,-0.725323073134561,0.0802737405458611,-0.09636627873477317,0.16771604010601432
INST_078,-0.29726952928351874,-0.022302864809714305,-1.9664068788974054,0.012585828301829832,0.8585491883702014,0.053718661383456316,0.1598110703675739,0.05848100680873264,-0.9111017486320552,0.1663465083716419,-0.5550966105228838,-0.2181460180512267,0.3442727208203732
INST_079,-3.179216584846756,0.20244672576799025,1.5698484712604968,-0.25090277873779837,0.14830573689410312,0.20859780830770422,-0.3663593974133815,-0.1329710665987236,0.29400769548018846,-0.14714223191355788,-0.026511680996371023,0.2649076196459278,0.04405439903158727
INST_080,-0.08880003491761539,1.1050111647959429,0.23978162432121744,-1.667087303390141,-0.5512857629126436,0.5395855348699339,0.6309189863037102,0.5320007827805469,-0.26495759102600336,-0.5935229631666714,0.39502526568161234,0.13877365100638106,-0.20757661922688228
