candidate_id,institution_id,reference_profile,target_profile,certainty_class,rank,is_exact_global_minimum,weighted_l1,l0,total_cost,plausibility_distance,target_margin,changed_features_json,signed_items_json,changes_json,ensemble_support,support_R0_KMEANS,support_R0_WARD,support_R1_PCA85_KMEANS,support_R1_PCA85_WARD,minimum_family_support,maximum_family_support,family_support_range,valid_tau_0.80,valid_tau_0.90,valid_tau_0.95
INST_034__CF05,INST_034,2,1,CORE,5,False,4.999987250033375,4,5.999987250033375,0.8584231917688216,0.0399931907851582,"[""digital_usage_constraint_score"", ""device_constraint"", ""digital_tool_variety_constraint"", ""administrative_disorganization_constraint""]","[""digital_usage_constraint_score↓"", ""device_constraint↓"", ""digital_tool_variety_constraint↓"", ""administrative_disorganization_constraint↑""]","[{""feature"": ""digital_usage_constraint_score"", ""from"": 0.6666666666666666, ""to"": 0.3333333333333333, ""delta"": -0.3333333333333333, ""signed_direction"": ""DOWN"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""device_constraint"", ""from"": 0.6666666666666666, ""to"": 0.3333333333333333, ""delta"": -0.3333333333333333, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""digital_tool_variety_constraint"", ""from"": 0.8, ""to"": 0.2, ""delta"": -0.6000000000000001, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""administrative_disorganization_constraint"", ""from"": 0.0, ""to"": 0.75, ""delta"": 0.75, ""signed_direction"": ""UP"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}]",0.3861788617886179,0.236,0.5778688524590164,0.228,0.5125,0.228,0.5778688524590164,0.34986885245901644,False,False,False
INST_036__CF01,INST_036,2,1,CORE,1,True,5.499986250035376,4,6.499986250035376,0.8964504575492149,0.1120636358382354,"[""device_constraint"", ""digital_tool_variety_constraint"", ""internet_stability_constraint"", ""administrative_disorganization_constraint""]","[""device_constraint↓"", ""digital_tool_variety_constraint↓"", ""internet_stability_constraint↓"", ""administrative_disorganization_constraint↑""]","[{""feature"": ""device_constraint"", ""from"": 1.0, ""to"": 0.3333333333333333, ""delta"": -0.6666666666666667, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""digital_tool_variety_constraint"", ""from"": 0.8, ""to"": 0.2, ""delta"": -0.6000000000000001, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""internet_stability_constraint"", ""from"": 0.75, ""to"": 0.25, ""delta"": -0.5, ""signed_direction"": ""DOWN"", ""actionability_class"": ""CONTEXTUALLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""administrative_disorganization_constraint"", ""from"": 0.25, ""to"": 0.75, ""delta"": 0.5, ""signed_direction"": ""UP"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}]",0.4186991869918699,0.3,0.5860655737704918,0.276,0.5208333333333334,0.276,0.5860655737704918,0.3100655737704918,False,False,False
INST_037__CF01,INST_037,2,1,CORE,1,True,7.499980000054501,4,8.499980000054501,0.9293126621587112,0.082868412875297,"[""digital_usage_constraint_score"", ""device_constraint"", ""digital_tool_variety_constraint"", ""internet_stability_constraint""]","[""digital_usage_constraint_score↓"", ""device_constraint↓"", ""digital_tool_variety_constraint↓"", ""internet_stability_constraint↓""]","[{""feature"": ""digital_usage_constraint_score"", ""from"": 1.0, ""to"": 0.3333333333333333, ""delta"": -0.6666666666666667, ""signed_direction"": ""DOWN"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""device_constraint"", ""from"": 1.0, ""to"": 0.3333333333333333, ""delta"": -0.6666666666666667, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""digital_tool_variety_constraint"", ""from"": 1.0, ""to"": 0.2, ""delta"": -0.8, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""internet_stability_constraint"", ""from"": 1.0, ""to"": 0.25, ""delta"": -0.75, ""signed_direction"": ""DOWN"", ""actionability_class"": ""CONTEXTUALLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}]",0.39227642276422764,0.28,0.5860655737704918,0.216,0.49583333333333335,0.216,0.5860655737704918,0.3700655737704919,False,False,False
INST_039__CF01,INST_039,2,1,CORE,1,True,2.999992750018375,4,3.999992750018375,0.9316847064048024,0.0205821872498939,"[""digital_usage_constraint_score"", ""digital_tool_variety_constraint"", ""internet_stability_constraint"", ""recording_system_constraint""]","[""digital_usage_constraint_score↓"", ""digital_tool_variety_constraint↓"", ""internet_stability_constraint↓"", ""recording_system_constraint↓""]","[{""feature"": ""digital_usage_constraint_score"", ""from"": 0.6666666666666666, ""to"": 0.3333333333333333, ""delta"": -0.3333333333333333, ""signed_direction"": ""DOWN"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""digital_tool_variety_constraint"", ""from"": 0.8, ""to"": 0.4, ""delta"": -0.4, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""internet_stability_constraint"", ""from"": 0.5, ""to"": 0.25, ""delta"": -0.25, ""signed_direction"": ""DOWN"", ""actionability_class"": ""CONTEXTUALLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""recording_system_constraint"", ""from"": 1.0, ""to"": 0.6666666666666666, ""delta"": -0.33333333333333337, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}]",0.31402439024390244,0.176,0.44672131147540983,0.2,0.44166666666666665,0.176,0.44672131147540983,0.27072131147540984,False,False,False
INST_039__CF02,INST_039,2,1,CORE,2,False,3.499991250022376,3,4.249991250022376,0.927645775787614,0.0306112814666517,"[""device_constraint"", ""digital_tool_variety_constraint"", ""administrative_disorganization_constraint""]","[""device_constraint↓"", ""digital_tool_variety_constraint↓"", ""administrative_disorganization_constraint↑""]","[{""feature"": ""device_constraint"", ""from"": 0.6666666666666666, ""to"": 0.3333333333333333, ""delta"": -0.3333333333333333, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""digital_tool_variety_constraint"", ""from"": 0.8, ""to"": 0.2, ""delta"": -0.6000000000000001, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""administrative_disorganization_constraint"", ""from"": 0.25, ""to"": 0.75, ""delta"": 0.5, ""signed_direction"": ""UP"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}]",0.3516260162601626,0.224,0.5491803278688525,0.188,0.45416666666666666,0.188,0.5491803278688525,0.3611803278688525,False,False,False
INST_039__CF03,INST_039,2,1,CORE,3,False,3.4999907500253755,4,4.499990750025376,0.9145033157354336,0.1482968048048678,"[""digital_usage_constraint_score"", ""device_constraint"", ""digital_tool_variety_constraint"", ""recording_system_constraint""]","[""digital_usage_constraint_score↓"", ""device_constraint↓"", ""digital_tool_variety_constraint↓"", ""recording_system_constraint↓""]","[{""feature"": ""digital_usage_constraint_score"", ""from"": 0.6666666666666666, ""to"": 0.3333333333333333, ""delta"": -0.3333333333333333, ""signed_direction"": ""DOWN"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""device_constraint"", ""from"": 0.6666666666666666, ""to"": 0.3333333333333333, ""delta"": -0.3333333333333333, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""digital_tool_variety_constraint"", ""from"": 0.8, ""to"": 0.4, ""delta"": -0.4, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""recording_system_constraint"", ""from"": 1.0, ""to"": 0.6666666666666666, ""delta"": -0.33333333333333337, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}]",0.4105691056910569,0.264,0.610655737704918,0.248,0.5291666666666667,0.248,0.610655737704918,0.362655737704918,False,False,False
INST_039__CF04,INST_039,2,1,CORE,4,False,3.499992250018125,4,4.499992250018125,0.8470209400445039,0.0175992623942513,"[""digital_usage_constraint_score"", ""internet_stability_constraint"", ""administrative_disorganization_constraint"", ""recording_system_constraint""]","[""digital_usage_constraint_score↓"", ""internet_stability_constraint↓"", ""administrative_disorganization_constraint↑"", ""recording_system_constraint↓""]","[{""feature"": ""digital_usage_constraint_score"", ""from"": 0.6666666666666666, ""to"": 0.3333333333333333, ""delta"": -0.3333333333333333, ""signed_direction"": ""DOWN"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""internet_stability_constraint"", ""from"": 0.5, ""to"": 0.0, ""delta"": -0.5, ""signed_direction"": ""DOWN"", ""actionability_class"": ""CONTEXTUALLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""administrative_disorganization_constraint"", ""from"": 0.25, ""to"": 0.75, ""delta"": 0.5, ""signed_direction"": ""UP"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""recording_system_constraint"", ""from"": 1.0, ""to"": 0.6666666666666666, ""delta"": -0.33333333333333337, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}]",0.34959349593495936,0.196,0.5040983606557377,0.2,0.5083333333333333,0.196,0.5083333333333333,0.3123333333333333,False,False,False
INST_039__CF05,INST_039,2,1,CORE,5,False,3.999990000026,3,4.749990000026,0.9263934696926718,0.0778911698419602,"[""digital_usage_constraint_score"", ""internet_stability_constraint"", ""administrative_disorganization_constraint""]","[""digital_usage_constraint_score↓"", ""internet_stability_constraint↓"", ""administrative_disorganization_constraint↑""]","[{""feature"": ""digital_usage_constraint_score"", ""from"": 0.6666666666666666, ""to"": 0.0, ""delta"": -0.6666666666666666, ""signed_direction"": ""DOWN"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""internet_stability_constraint"", ""from"": 0.5, ""to"": 0.0, ""delta"": -0.5, ""signed_direction"": ""DOWN"", ""actionability_class"": ""CONTEXTUALLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""administrative_disorganization_constraint"", ""from"": 0.25, ""to"": 0.75, ""delta"": 0.5, ""signed_direction"": ""UP"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}]",0.36890243902439024,0.236,0.5245901639344263,0.212,0.5125,0.212,0.5245901639344263,0.3125901639344263,False,False,False
INST_054__CF01,INST_054,2,1,CORE,1,True,3.9999905000235,4,4.9999905000235,0.954256247908613,0.1146671229850264,"[""device_constraint"", ""digital_tool_variety_constraint"", ""internet_stability_constraint"", ""recording_system_constraint""]","[""device_constraint↓"", ""digital_tool_variety_constraint↓"", ""internet_stability_constraint↓"", ""recording_system_constraint↓""]","[{""feature"": ""device_constraint"", ""from"": 0.6666666666666666, ""to"": 0.3333333333333333, ""delta"": -0.3333333333333333, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""digital_tool_variety_constraint"", ""from"": 0.8, ""to"": 0.2, ""delta"": -0.6000000000000001, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""internet_stability_constraint"", ""from"": 0.75, ""to"": 0.25, ""delta"": -0.5, ""signed_direction"": ""DOWN"", ""actionability_class"": ""CONTEXTUALLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""recording_system_constraint"", ""from"": 1.0, ""to"": 0.6666666666666666, ""delta"": -0.33333333333333337, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}]",0.42784552845528456,0.3,0.5573770491803278,0.316,0.5458333333333333,0.3,0.5573770491803278,0.25737704918032783,False,False,False
INST_054__CF02,INST_054,2,1,CORE,2,False,3.999991500018501,4,4.999991500018501,0.91959874734546,0.011983944346475,"[""digital_tool_variety_constraint"", ""internet_stability_constraint"", ""administrative_disorganization_constraint"", ""recording_system_constraint""]","[""digital_tool_variety_constraint↓"", ""internet_stability_constraint↓"", ""administrative_disorganization_constraint↑"", ""recording_system_constraint↓""]","[{""feature"": ""digital_tool_variety_constraint"", ""from"": 0.8, ""to"": 0.2, ""delta"": -0.6000000000000001, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""internet_stability_constraint"", ""from"": 0.75, ""to"": 0.25, ""delta"": -0.5, ""signed_direction"": ""DOWN"", ""actionability_class"": ""CONTEXTUALLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""administrative_disorganization_constraint"", ""from"": 0.0, ""to"": 0.5, ""delta"": 0.5, ""signed_direction"": ""UP"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""recording_system_constraint"", ""from"": 1.0, ""to"": 0.6666666666666666, ""delta"": -0.33333333333333337, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}]",0.366869918699187,0.24,0.5,0.228,0.5083333333333333,0.228,0.5083333333333333,0.2803333333333333,False,False,False
INST_054__CF03,INST_054,2,1,CORE,3,False,4.49999150001625,3,5.24999150001625,0.9241119978210448,0.0350754400188231,"[""internet_stability_constraint"", ""administrative_disorganization_constraint"", ""recording_system_constraint""]","[""internet_stability_constraint↓"", ""administrative_disorganization_constraint↑"", ""recording_system_constraint↓""]","[{""feature"": ""internet_stability_constraint"", ""from"": 0.75, ""to"": 0.0, ""delta"": -0.75, ""signed_direction"": ""DOWN"", ""actionability_class"": ""CONTEXTUALLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""administrative_disorganization_constraint"", ""from"": 0.0, ""to"": 1.0, ""delta"": 1.0, ""signed_direction"": ""UP"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""recording_system_constraint"", ""from"": 1.0, ""to"": 0.3333333333333333, ""delta"": -0.6666666666666667, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}]",0.3567073170731707,0.208,0.48360655737704916,0.228,0.5166666666666667,0.208,0.5166666666666667,0.30866666666666676,False,False,False
INST_054__CF04,INST_054,2,1,CORE,4,False,4.499989250026375,4,5.499989250026375,0.9090624283745108,0.0990831206248485,"[""device_constraint"", ""digital_tool_variety_constraint"", ""internet_stability_constraint"", ""administrative_disorganization_constraint""]","[""device_constraint↓"", ""digital_tool_variety_constraint↓"", ""internet_stability_constraint↓"", ""administrative_disorganization_constraint↑""]","[{""feature"": ""device_constraint"", ""from"": 0.6666666666666666, ""to"": 0.3333333333333333, ""delta"": -0.3333333333333333, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""digital_tool_variety_constraint"", ""from"": 0.8, ""to"": 0.2, ""delta"": -0.6000000000000001, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""internet_stability_constraint"", ""from"": 0.75, ""to"": 0.25, ""delta"": -0.5, ""signed_direction"": ""DOWN"", ""actionability_class"": ""CONTEXTUALLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""administrative_disorganization_constraint"", ""from"": 0.0, ""to"": 0.5, ""delta"": 0.5, ""signed_direction"": ""UP"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}]",0.4024390243902439,0.288,0.5327868852459017,0.276,0.5208333333333334,0.276,0.5327868852459017,0.25678688524590165,False,False,False
INST_054__CF05,INST_054,2,1,CORE,5,False,4.499990250021376,4,5.499990250021376,0.8658378772343541,0.1001522992709476,"[""digital_tool_variety_constraint"", ""internet_stability_constraint"", ""administrative_disorganization_constraint"", ""system_change_resistance_constraint""]","[""digital_tool_variety_constraint↓"", ""internet_stability_constraint↓"", ""administrative_disorganization_constraint↑"", ""system_change_resistance_constraint↑""]","[{""feature"": ""digital_tool_variety_constraint"", ""from"": 0.8, ""to"": 0.2, ""delta"": -0.6000000000000001, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""internet_stability_constraint"", ""from"": 0.75, ""to"": 0.25, ""delta"": -0.5, ""signed_direction"": ""DOWN"", ""actionability_class"": ""CONTEXTUALLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""administrative_disorganization_constraint"", ""from"": 0.0, ""to"": 0.75, ""delta"": 0.75, ""signed_direction"": ""UP"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""system_change_resistance_constraint"", ""from"": 0.0, ""to"": 0.25, ""delta"": 0.25, ""signed_direction"": ""UP"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}]",0.3861788617886179,0.248,0.5532786885245902,0.256,0.49583333333333335,0.248,0.5532786885245902,0.30527868852459017,False,False,False
INST_064__CF01,INST_064,1,2,BOUNDARY,1,True,1.8333298888954812,2,2.3333298888954817,0.796250313555664,0.0864728969768147,"[""training_deficit_score"", ""administrative_disorganization_constraint""]","[""training_deficit_score↑"", ""administrative_disorganization_constraint↓""]","[{""feature"": ""training_deficit_score"", ""from"": 0.25, ""to"": 0.5, ""delta"": 0.25, ""signed_direction"": ""UP"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""administrative_disorganization_constraint"", ""from"": 1.0, ""to"": 0.25, ""delta"": -0.75, ""signed_direction"": ""DOWN"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}]",0.7103658536585366,0.816,0.5819672131147541,0.86,0.575,0.575,0.86,0.28500000000000003,False,False,False
INST_064__CF02,INST_064,1,2,BOUNDARY,2,False,1.999996000008,2,2.499996000008,0.783966093602386,0.8716221144602412,"[""internet_stability_constraint"", ""administrative_disorganization_constraint""]","[""internet_stability_constraint↑"", ""administrative_disorganization_constraint↓""]","[{""feature"": ""internet_stability_constraint"", ""from"": 0.25, ""to"": 0.5, ""delta"": 0.25, ""signed_direction"": ""UP"", ""actionability_class"": ""CONTEXTUALLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""administrative_disorganization_constraint"", ""from"": 1.0, ""to"": 0.25, ""delta"": -0.75, ""signed_direction"": ""DOWN"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}]",0.9949186991869918,0.992,0.9877049180327869,1.0,1.0,0.9877049180327869,1.0,0.012295081967213073,True,True,True
INST_064__CF03,INST_064,1,2,BOUNDARY,3,False,1.9999962500071249,2,2.4999962500071247,0.7679608837697856,0.8940948125265105,"[""administrative_disorganization_constraint"", ""recording_system_constraint""]","[""administrative_disorganization_constraint↓"", ""recording_system_constraint↑""]","[{""feature"": ""administrative_disorganization_constraint"", ""from"": 1.0, ""to"": 0.25, ""delta"": -0.75, ""signed_direction"": ""DOWN"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""recording_system_constraint"", ""from"": 0.6666666666666666, ""to"": 1.0, ""delta"": 0.33333333333333337, ""signed_direction"": ""UP"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}]",0.975609756097561,0.952,0.9631147540983607,1.0,0.9875,0.952,1.0,0.04800000000000004,True,True,True
INST_064__CF04,INST_064,1,2,BOUNDARY,4,False,2.499994000015,2,2.999994000015,0.7603144827497648,0.9866229437729092,"[""device_constraint"", ""administrative_disorganization_constraint""]","[""device_constraint↑"", ""administrative_disorganization_constraint↓""]","[{""feature"": ""device_constraint"", ""from"": 0.3333333333333333, ""to"": 0.6666666666666666, ""delta"": 0.3333333333333333, ""signed_direction"": ""UP"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""administrative_disorganization_constraint"", ""from"": 1.0, ""to"": 0.25, ""delta"": -0.75, ""signed_direction"": ""DOWN"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}]",0.9989837398373984,1.0,0.9959016393442623,1.0,1.0,0.9959016393442623,1.0,0.004098360655737654,True,True,True
INST_064__CF05,INST_064,1,2,BOUNDARY,5,False,2.333328888897481,3,3.083328888897481,0.7410914070784027,0.6642821875476574,"[""training_deficit_score"", ""internet_stability_constraint"", ""administrative_disorganization_constraint""]","[""training_deficit_score↑"", ""internet_stability_constraint↑"", ""administrative_disorganization_constraint↓""]","[{""feature"": ""training_deficit_score"", ""from"": 0.25, ""to"": 0.5, ""delta"": 0.25, ""signed_direction"": ""UP"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""internet_stability_constraint"", ""from"": 0.25, ""to"": 0.5, ""delta"": 0.25, ""signed_direction"": ""UP"", ""actionability_class"": ""CONTEXTUALLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""administrative_disorganization_constraint"", ""from"": 1.0, ""to"": 0.25, ""delta"": -0.75, ""signed_direction"": ""DOWN"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}]",0.9827235772357723,0.984,0.9713114754098361,1.0,0.975,0.9713114754098361,1.0,0.02868852459016391,True,True,True
INST_065__CF01,INST_065,2,1,CORE,1,True,3.999990250024376,4,4.999990250024375,0.9263168933722004,0.0453894984715117,"[""device_constraint"", ""digital_tool_variety_constraint"", ""internet_stability_constraint"", ""administrative_disorganization_constraint""]","[""device_constraint↓"", ""digital_tool_variety_constraint↓"", ""internet_stability_constraint↓"", ""administrative_disorganization_constraint↑""]","[{""feature"": ""device_constraint"", ""from"": 0.6666666666666666, ""to"": 0.3333333333333333, ""delta"": -0.3333333333333333, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""digital_tool_variety_constraint"", ""from"": 0.8, ""to"": 0.2, ""delta"": -0.6000000000000001, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""internet_stability_constraint"", ""from"": 0.75, ""to"": 0.25, ""delta"": -0.5, ""signed_direction"": ""DOWN"", ""actionability_class"": ""CONTEXTUALLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""administrative_disorganization_constraint"", ""from"": 0.25, ""to"": 0.5, ""delta"": 0.25, ""signed_direction"": ""UP"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}]",0.3434959349593496,0.248,0.48770491803278687,0.188,0.4583333333333333,0.188,0.48770491803278687,0.29970491803278687,False,False,False
INST_065__CF02,INST_065,2,1,CORE,2,False,3.999991250020125,4,4.999991250020125,0.8821747062231473,0.0132716269259289,"[""digital_usage_constraint_score"", ""internet_stability_constraint"", ""recording_system_constraint"", ""resource_constraint_score""]","[""digital_usage_constraint_score↓"", ""internet_stability_constraint↓"", ""recording_system_constraint↓"", ""resource_constraint_score↓""]","[{""feature"": ""digital_usage_constraint_score"", ""from"": 0.6666666666666666, ""to"": 0.3333333333333333, ""delta"": -0.3333333333333333, ""signed_direction"": ""DOWN"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""internet_stability_constraint"", ""from"": 0.75, ""to"": 0.0, ""delta"": -0.75, ""signed_direction"": ""DOWN"", ""actionability_class"": ""CONTEXTUALLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""recording_system_constraint"", ""from"": 1.0, ""to"": 0.6666666666666666, ""delta"": -0.33333333333333337, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""resource_constraint_score"", ""from"": 1.0, ""to"": 0.5, ""delta"": -0.5, ""signed_direction"": ""DOWN"", ""actionability_class"": ""CONTEXTUALLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}]",0.31402439024390244,0.14,0.5,0.112,0.5166666666666667,0.112,0.5166666666666667,0.40466666666666673,False,False,False
